species;order;family;temperature;int_rate;int_rate_se;sample_size;reference;doi;observations_i;observations_ii;feed_guild;source_dataset;lat;lon;body_length_mm;type_length;source_length
Uscana lariophaga;Hymenoptera;Trichogrammatidae;37.5;0.448;;;vanhuis1994;10.1111/j.1570-7458.1994.tb01757.x;Bruchidus atrolineatus;;parasitoid;frazier2006;13.51181089;2.123077123;0.4;adults;http://www.bulletinofinsectology.org/pdfarticles/vol60-2007-063-070vanalebeek.pdf
Uscana lariophaga;Hymenoptera;Trichogrammatidae;40;0.179;;;vanhuis1994;10.1111/j.1570-7458.1994.tb01757.x;Bruchidus atrolineatus;;parasitoid;frazier2006;13.51181089;2.123077123;0.4;adults;http://www.bulletinofinsectology.org/pdfarticles/vol60-2007-063-070vanalebeek.pdf
Uscana lariophaga;Hymenoptera;Trichogrammatidae;20;0.061;;;vanhuis1994;10.1111/j.1570-7458.1994.tb01757.x;Callosobruchus maculatus;;parasitoid;frazier2006;13.51181089;2.123077123;0.4;adults;http://www.bulletinofinsectology.org/pdfarticles/vol60-2007-063-070vanalebeek.pdf
Uscana lariophaga;Hymenoptera;Trichogrammatidae;25;0.227;;;vanhuis1994;10.1111/j.1570-7458.1994.tb01757.x;Callosobruchus maculatus;;parasitoid;frazier2006;13.51181089;2.123077123;0.4;adults;http://www.bulletinofinsectology.org/pdfarticles/vol60-2007-063-070vanalebeek.pdf
Uscana lariophaga;Hymenoptera;Trichogrammatidae;30;0.361;;;vanhuis1994;10.1111/j.1570-7458.1994.tb01757.x;Callosobruchus maculatus;;parasitoid;frazier2006;13.51181089;2.123077123;0.4;adults;http://www.bulletinofinsectology.org/pdfarticles/vol60-2007-063-070vanalebeek.pdf
Uscana lariophaga;Hymenoptera;Trichogrammatidae;35;0.427;;;vanhuis1994;10.1111/j.1570-7458.1994.tb01757.x;Callosobruchus maculatus;;parasitoid;frazier2006;13.51181089;2.123077123;0.4;adults;http://www.bulletinofinsectology.org/pdfarticles/vol60-2007-063-070vanalebeek.pdf
Bactrocera cucurbitae;Diptera;Tephritidae;16;0.024;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;11;maggots;CABI
Bactrocera cucurbitae;Diptera;Tephritidae;18;0.077;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;11;maggots;CABI
Bactrocera cucurbitae;Diptera;Tephritidae;24;0.148;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;11;maggots;CABI
Bactrocera cucurbitae;Diptera;Tephritidae;29;0.175;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;11;maggots;CABI
Bactrocera cucurbitae;Diptera;Tephritidae;32;-0.137;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;11;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;16;-0.003;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;18;0.067;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;24;0.14;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;29;0.161;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;32;-0.06;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;10;maggots;CABI
Bactrocera latifrons;Diptera;Tephritidae;16;-0.018;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.5;maggots;CABI
Bactrocera latifrons;Diptera;Tephritidae;18;0.055;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.5;maggots;CABI
Bactrocera latifrons;Diptera;Tephritidae;24;0.092;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.5;maggots;CABI
Bactrocera latifrons;Diptera;Tephritidae;29;0.119;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.5;maggots;CABI
Ceratitis capitata;Diptera;Tephritidae;16;0.043;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.2;maggots;EPPO
Ceratitis capitata;Diptera;Tephritidae;18;0.085;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.2;maggots;EPPO
Ceratitis capitata;Diptera;Tephritidae;24;0.171;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.2;maggots;EPPO
Ceratitis capitata;Diptera;Tephritidae;29;0.204;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.2;maggots;EPPO
Ceratitis capitata;Diptera;Tephritidae;32;-0.056;;;vargas1997;10.1093/aesa/90.2.162;;;fruit borer;frazier2006;21.30739026;-157.8093182;8.2;maggots;EPPO
Bemisia argentifolii;Hemiptera;Aleyrodidae;20;0.107;0.003316327;23;wang1996;10.1093/aesa/89.3.375;;;sucker;frazier2006;25.46875555;-80.4803763;1.016;adults;Hawaii University
Bemisia argentifolii;Hemiptera;Aleyrodidae;25;0.192;0.014795918;30;wang1996;10.1093/aesa/89.3.375;;;sucker;frazier2006;25.46875555;-80.4803763;1.016;adults;Hawaii University
Bemisia argentifolii;Hemiptera;Aleyrodidae;27;0.191;0.00255102;31;wang1996;10.1093/aesa/89.3.375;;;sucker;frazier2006;25.46875555;-80.4803763;1.016;adults;Hawaii University
Bemisia argentifolii;Hemiptera;Aleyrodidae;30;0.169;0.009336735;33;wang1996;10.1093/aesa/89.3.375;;;sucker;frazier2006;25.46875555;-80.4803763;1.016;adults;Hawaii University
Bemisia argentifolii;Hemiptera;Aleyrodidae;35;0.073;0.003316327;30;wang1996;10.1093/aesa/89.3.375;;;sucker;frazier2006;25.46875555;-80.4803763;1.016;adults;Hawaii University
Aphis nasturtii;Hemiptera;Aphididae;10;-0.022;0.006313131;15;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Aphis nasturtii;Hemiptera;Aphididae;15;0.154;0.001767677;32;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Aphis nasturtii;Hemiptera;Aphididae;20;0.195;0.002777778;24;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Aphis nasturtii;Hemiptera;Aphididae;25;0.263;0.003030303;39;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Aphis nasturtii;Hemiptera;Aphididae;27;0.332;0.030555556;35;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Aphis nasturtii;Hemiptera;Aphididae;30;0.27;0.006565657;32;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Aphis nasturtii;Hemiptera;Aphididae;35;-0.014;0.017424242;16;wang1997;10.1093/aesa/90.1.62;;;sucker;frazier2006;26.09110395;-80.3264683;2.4;apterae;influential points
Drepanosiphum platanoidis;Hemiptera;Aphididae;6;0.050787352;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;4.3;apterous;INRAE
Drepanosiphum platanoidis;Hemiptera;Aphididae;10;0.076046214;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;4.3;apterous;INRAE
Drepanosiphum platanoidis;Hemiptera;Aphididae;15;0.094916674;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;4.3;apterous;INRAE
Drepanosiphum platanoidis;Hemiptera;Aphididae;20;0.108605064;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;4.3;apterous;INRAE
Drepanosiphum acerinum;Hemiptera;Aphididae;6;0.03541413;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;3.3;apterous;influentialpoints
Drepanosiphum acerinum;Hemiptera;Aphididae;10;0.066320197;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;3.3;apterous;influentialpoints
Drepanosiphum acerinum;Hemiptera;Aphididae;15;0.099933181;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;3.3;apterous;influentialpoints
Drepanosiphum acerinum;Hemiptera;Aphididae;20;0.158657777;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;3.3;apterous;influentialpoints
Drepanosiphum acerinum;Hemiptera;Aphididae;25;0.062980479;;;wellings1981;10.1111/j.1365-2311.1981.tb00608.x;;;sucker;frazier2006;52.62080556;1.23675855;3.3;apterous;influentialpoints
Aphis gossypii;Hemiptera;Aphididae;10;0.033;;;xia1999;10.1046/j.1570-7458.1999.00420.x;;;sucker;frazier2006;36.07000163;114.2199966;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;15;0.142;;;xia1999;10.1046/j.1570-7458.1999.00420.x;;;sucker;frazier2006;36.07000163;114.2199966;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;20;0.255;;;xia1999;10.1046/j.1570-7458.1999.00420.x;;;sucker;frazier2006;36.07000163;114.2199966;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;25;0.386;;;xia1999;10.1046/j.1570-7458.1999.00420.x;;;sucker;frazier2006;36.07000163;114.2199966;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;30;0.36;;;xia1999;10.1046/j.1570-7458.1999.00420.x;;;sucker;frazier2006;36.07000163;114.2199966;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;35;0.092;;;xia1999;10.1046/j.1570-7458.1999.00420.x;;;sucker;frazier2006;36.07000163;114.2199966;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;10;0.107;0.04;;aldyhim1993;10.1111/j.1570-7458.1993.tb01665.x;cited in xia1999;;sucker;frazier2006;24.72468929;46.61886622;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;15;0.234;0.01;;aldyhim1993;10.1111/j.1570-7458.1993.tb01665.x;cited in xia1999;;sucker;frazier2006;24.72468929;46.61886622;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;20;0.263;0.01;;aldyhim1993;10.1111/j.1570-7458.1993.tb01665.x;cited in xia1999;;sucker;frazier2006;24.72468929;46.61886622;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;25;0.496;0.01;;aldyhim1993;10.1111/j.1570-7458.1993.tb01665.x;cited in xia1999;;sucker;frazier2006;24.72468929;46.61886622;1.5;;CABI
Aphis gossypii;Hemiptera;Aphididae;30;0.251;0.02;;aldyhim1993;10.1111/j.1570-7458.1993.tb01665.x;cited in xia1999;;sucker;frazier2006;24.72468929;46.61886622;1.5;;CABI
Bactrocera dorsalis;Diptera;Tephritidae;19;0.038;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;22;0.059;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;25;0.075;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;28;0.084;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;31;0.08;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;34;0.095;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;36;0.005;;;yang1994;10.1093/ee/23.4.971;;;fruit borer;frazier2006;23.13095333;113.2634163;10;maggots;CABI
Phyllonorycter corylifoliella;Lepidoptera;Gracillariidae;15;0.032;0.0011;15;amiri2010;10.1673/031.010.13401;;;leafminer;this study;35.68925;51.3896;9;wingspan;
Phyllonorycter corylifoliella;Lepidoptera;Gracillariidae;20;0.069;0.0015;15;amiri2010;10.1673/031.010.13401;;;leafminer;this study;35.68925;51.3896;9;wingspan;
Phyllonorycter corylifoliella;Lepidoptera;Gracillariidae;25;0.1;0.003;15;amiri2010;10.1673/031.010.13401;;;leafminer;this study;35.68925;51.3896;9;wingspan;
Phyllonorycter corylifoliella;Lepidoptera;Gracillariidae;30;0.097;0.0017;15;amiri2010;10.1673/031.010.13401;;;leafminer;this study;35.68925;51.3896;9;wingspan;
Phyllonorycter corylifoliella;Lepidoptera;Gracillariidae;33;0.054;0.0069;15;amiri2010;10.1673/031.010.13401;;;leafminer;this study;35.68925;51.3896;9;wingspan;
Telenomus isis;Hymenoptera;Scelionidae;18;0.086;0.002;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;21;0.149;0.002;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;24;0.192;0.004;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;27;0.279;0.005;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;30;0.247;0.005;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;32;0.166;0.007;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;18;0.092;0.008;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;21;0.151;0.004;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;24;0.198;0.005;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;27;0.28;0.006;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;30;0.289;0.005;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;32;0.273;0.006;;bruce2009;10.1603/022.038.0345;on Busseola fusca;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;18;0.077;0.002;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;21;0.165;0.003;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;24;0.173;0.003;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;27;0.252;0.004;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;30;0.206;0.004;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;32;0.146;0.011;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;18;0.096;0.001;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;21;0.178;0.004;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;24;0.218;0.006;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;27;0.283;0.002;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;30;0.272;0.002;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;32;0.262;0.004;;bruce2009;10.1603/022.038.0345;on Sesamia nonagrioides;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;18;0.08;0.002;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;21;0.148;0.004;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;24;0.162;0.005;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;27;0.285;0.009;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;30;0.204;0.003;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;32;0.17;0.008;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh45;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;18;0.096;0.002;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;21;0.144;0.002;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;24;0.199;0.003;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;27;0.28;0.011;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;30;0.3;0.003;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Telenomus isis;Hymenoptera;Scelionidae;32;0.288;0.003;;bruce2009;10.1603/022.038.0345;on Sesamia calamistis;rh75;parasitoid;rezende2019;-1.221714194;36.89659433;0.6;adults;http://www.cabweb.org/PDF/BNI/Control/BNIRA52.pdf
Myzus persicae;Hemiptera;Aphididae;5;-0.04;0.021;56;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;10;0.085;0.011;58;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;15;0.125;0.012;88;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;20;0.256;0.017;61;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;25;0.225;0.014;51;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;30;0.217;0.014;69;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;32;-0.711;0.458;75;davis2006;10.1093/ee/35.6.1461;;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
Myzus persicae;Hemiptera;Aphididae;15;0.132;0.003;106;davis2006;10.1093/ee/35.6.1461;fluctuating temperatures;;sucker;rezende2019;44.71532199;-93.0971821;2.1;apterous females;CABI
